The Strokes		Group	US	indie rock,rock,indie,alternative,alternative rock,seen live,Garage Rock,The Strokes,american,new york,post-punk,garage rock revival,00s,punk,garage,Post-punk revival,indie pop,USA,britpop,favorites,Strokes,pop,NYC,male vocalists,classic rock,british,punk rock,Love,want to see live,Lo-Fi,Awesome,emo,new wave,Favourites
EMI MARIA	Female	Person		japanese,j-urban,female vocalists,j-pop,rnb,j-rnb,r&b,pop,seen live,J-R&B,Emi Maria,chillout,electronic,urban,beautiful,JPop,soulful,underrated,utada hikaru,verbal,m-flo,J-music,Koda Kumi,asian music,Asian Pop,keisha,japanese rnb,Papua New Guinea,coma-chi,Songs nobody knows but are worth finding out about,pony canyon,Have to check,Thelma Aoyama,kuroki meisa,kubota toshinobu,United jazzy,Erica hashimoto,dont fucking tag as jpop
Julian Casablancas+The Voids				
椎名林檎	Female	Person	JP	japanese,J-rock,j-pop,female vocalists,rock,pop,jazz,JPop,jrock,alternative,Shiina Ringo,singer-songwriter,experimental,art pop,electronic,japan,Japanese music,alternative rock,female,female vocalist,Classical,Asian,RINGO,indie,Awesome,japanese rock,00s,black metal,electronica,genius,punk,sexy,90s,female vocal,dance,Hip-Hop,soul,pop rock,Jazz Rock,anime,Asian Pop,HarukaEX S2,Bossa Nova,techno,chinese,best,visual kei,everything,valkyriex powerr,Shinjuku-kei,cronowish power,valkyriex loves,Scryed Edward Tracks Power,suavesfabio power,funk,beautiful,psychedelic,punk rock,love at first listen,All,valkyreiex power,unforgettable songs from when i was a teenager,valkyeriex power,noise,trance,classic rock,metal,hip hop,70s,indie rock,Love,acid jazz,pretentious,great,amazing,sex,good,Recommended,guilty pleasure,shit,video game music,wtf,brilliant,boring,overrated,garbage,whore,jazz pop,shitty,music,C-pop,Madonna,blue,bitches,taiwan,mediocre,cunt,idiot,ugly,hipster
Meg			US	electronic,japanese,female vocalists,j-pop,italian,electronica,pop,electropop,JPop,Meg,yasutaka nakata,female vocalist,shibuya-kei,dance,cute,italiana,seen live,female,japan,Japanese music,electro-pop,Elettronica,indie,electro,technopop,visual key,techno-pop,techno,00s,freestyle,ystk,jazz,alternative,singer-songwriter,House,Italy,italian pop,italian rock,hiroshima,napoli,valkyriex powerr,valkyreiex power,j-tek,unforgettable songs from when i was a teenager,haruka,harukaex,harukaex s2i,valkyriex power,cronowish power,valkyriex loves,valkyeriex loves,Scryed Edward Tracks Power,valkyriex love,harukaexS2,valkyeriex power,ex 99 posse,chillout,sexy,pop rock,weird,female vocals,femmina,electonica,italiani,electro-freestyle,nakata yasutaka,voce femminile,voci femminili,made in naples,italian songwrigter,HarukaEX S2,italian female,rock,indie rock,synth pop,Asian,old school,heard on Pandora,alternative dance,Engrish,All,multiple artists,2 s34rch,techno pop,beautiful voices,J-music,eastern,kawaii,Musica Italiana,femmine,style,italian songwriters,asian music,italian music,donne,where are they now,Asian Pop,japanese techno,alternative italiana,capsulized
The Weeknd	Male	Person	CA	rnb,electronic,dubstep,Canadian,prog-rnb,r&b,seen live,alternative rnb,pop,Hip-Hop,soul,downtempo,experimental,indie,alternative,electronica,male vocalists,canada,future garage,contemporary r&b,post-dubstep,swag,The Weeknd,trip-hop,ambient,sex,toronto,Neo-Soul,XO,pbrnb,chill,rap,10s,witch house,r'n'b,chillout,indie pop,dark,rhythm and blues,ontario,hip hop,dub,Mellow,contemporary rnb,electro,Avant-Garde,progressive rnb,weeknd
Haddaway	Male	Person	DE	dance,eurodance,90s,pop,electronic,Disco,80s,House,haddaway,techno,male vocalists,club,electronica,seen live,trinidadian,What is love,rock,trance,party,90s dance,german,oldies,trinidad and tobago,A night at the roxbury,USA,90's,Soundtrack,soul,funk,american,party music,Club Music,driving around at night,male,jazz,alternative,dance-pop,germany,funky,old skool,gay,synthpop,old school,groovy,male vocalist,jecks,trinidad,old skool dance,dancemusic,house dance
Michael Jackson	Male	Person	US	pop,80s,dance,soul,funk,king of pop,michael jackson,rock,Disco,legend,rnb,american,90s,male vocalists,70s,seen live,King,r&b,singer-songwriter,mj,motown,pop rock,genius,USA,The King of Pop,Dead,new jack swing,male vocalist,classic rock,Jackson,Michael,electronic,dance-pop,Legendary,classic
Massari	Male	Person		rnb,Hip-Hop,Canadian,dance,soul,Massari,pop,male vocalists,r&b,arabic,hip hop,rap,Love,world,lebanese,alternative,canada,urban,beautiful,r n b,loving it,Shawn Desman,pop rock,other,guitar,dancehall,melody,english,turkish,Neo Soul,arab,Officially Shit,lloyd,Ottawa,r'n'b,Myjukebox,All,Outlandish,2000's,Arabian,mario winans,real love,attention whore,Chamillionaire,kocham,this shit is killing hip hop,sonstige,ryan leslie,karl wolf,better than anything you listen to,Hip Hop RandB,Kid Kobra,rnb-rap,I want to hump him,howie d,but I like this one,breezer artiest,hiiiii massari,lebanese french fusion,jacquie fav,massari bad girl,bryce jardine,super mr,u r fine,massari dance for love,play this in my car,better than 99 percent of post rock,generic crescendo-core
Naiwen Yang				
Knuckle Puck		Group		pop punk,punk,melodic punk,seen live,emo,awesome vocals,favorite singers,rock,punk rock,pop,pop rock,melodic hardcore,tr00 pop punk,USA,american,Pop-punk,Pop-Rock,2010s,All,kircore,popcore,glamcore,disneycore,Easycore,melodic hardcore punk,guys who sound like girls
The Voidz				
Marina & the Diamonds	Female	Person	GB	female vocalists,indie pop,indie,british,electronic,seen live,pop,alternative,singer-songwriter,electropop,welsh,female vocalist,synthpop,alternative pop,new wave,UK,marina and the diamonds,Greek,britpop,wales,dance,00s,female,indietronica,want to see live,chillout,electronica,Lo-Fi,piano pop,folk,rock,indie rock,10s,sexy,catchy,makes me happy,chill,piano,world,3,World Music,2010s,greece,United Kingdom,British Girls,Skitz0rz,uitluisteren artist,holloween skitz0rz
Ann Bai				
The Ransom Collective		Group	PH	OPM,seen live,indie,rock,folk,indie pop,twee,indie folk,Filipino,pinoy,philipinian
St. Vincent	Female	Person	US	seen live,female vocalists,indie,singer-songwriter,indie pop,alternative,indie rock,american,experimental,pop,art pop,art rock,baroque pop,rock,noise pop,folk,female vocalist,electronic,alternative rock,chamber pop,00s,USA,dream pop,multi-instrumentalist,chillout,beautiful,guitar,post-gospel,Avant-Garde,female,Progressive Pop,10s,sexy,freak folk,seen live twice,dallas,chill,Lo-Fi,downtempo,Progressive rock,indie folk,4ad,texas,st vincent,3,Mellow,dreamy vocals,electropop,favorites,female vocals,World Music,alternative pop,check out,2000s,Skitz0rz,uitluisteren artist,holloween skitz0rz
The Killers		Group		indie,rock,indie rock,alternative,alternative rock,seen live,The Killers,pop,american,britpop,new wave,indie pop,punk,pop rock,synth rock,00s,electronic,post-punk,male vocalists,USA,Post-punk revival,Killers,emo,favorites,las vegas,british,dance,Awesome,punk rock,Favorite,classic rock,electronica,Favourites
Crystal Castles		Group	CA	electronic,8-bit,new rave,electro,seen live,electronica,Canadian,experimental,female vocalists,noise,indie,Electroclash,chiptune,synthpop,witch house,dance,alternative,canada,Nintendocore,Lo-Fi,electropop,electro punk,Crystal Castles,8bit,electropunk,indietronica,Electro-Punk,new wave,nu rave,00s,toronto,psychedelic,punk,synth pop,Retro,glitch,bitpop,thrash,8 bit
Smooth McGroove	Male	Person		Acapella,video game,video game music,a cappella,really cool beard,Awesome,Retro,male vocalists,experimental,composer,youtube,remixes,acappella,sterile,loudness war,lifeless,listened but not scrobbled,Need to scrobble,really cool cat
Queens of the Stone Age		Group	US	Stoner Rock,rock,alternative rock,seen live,hard rock,alternative,stoner,desert rock,metal,indie,american,Queens Of The Stone Age,robot rock,Grunge,indie rock,Josh Homme,USA,stoner metal,00s,psychedelic,Progressive rock,Psychedelic Rock,alternative metal,qotsa,punk,90s,heavy metal,California,classic rock,Garage Rock,male vocalists
tricot		Group	JP	math rock,japanese,indie,alternative rock,female vocalists,seen live,rock,indie rock,alternative,post-rock,japan,J-rock,jrock,experimental,math pop,Asian,japanese rock,post rock,female vocals,female vocalist,j-pop,10s,girl band,girlband,asian rock,instrumental,emo,indie pop,soft rock,minimal,melodic,girls,JPop,fun,woman singer,rock n roll,00s,post-hardcore,2010,2010s,kyoto,Girl,girl group,Girl Groups,female rock,girl bands,mathrock,free rock,Post-punk revival,nippon,listen later,lab,Summer Jams,all-female band,asian music,femal vocalist,japanese female vocalists,girlbands,Asian Pop,must check,spr,japanese female vocalist,japanese female vocals,chink,all-female bands,WEEB,Tokyo Chill,all female bands,location:jp:26:kyoto,ja pan,palich,imprivisation,2010 rock,tyancore,japanese girl bands,2010 debuts,2010 j-rock,ArcTanGent 2017
William Wei				
Alexisonfire		Group	CA	post-hardcore,screamo,hardcore,seen live,emocore,emo,Canadian,rock,punk,metalcore,post hardcore,alternative,Alexisonfire,melodic hardcore,alternative rock,metal,indie,punk rock,hardcore punk,canada,indie rock,hard rock,not emo,experimental
BABYMETAL		Group	JP	kawaii metal,metal,j-pop,japanese,Slamming Brutal Death Metal,female vocalists,death metal,J-rock,J-Metal,pop,Melodic Death Metal,seen live,Power metal,idol,japan,heavy metal,alternative metal,experimental,Pop Metal,trance metal,true metal,Female fronted metal,rock,modern metal,sakura gakuin,black metal,metalcore,electronic,speed metal,industrial metal,deathcore,Brutal Death Metal,Depressive Suicidal Black Metal,transcendental black metal,Progressive metal,JPop,RAC,goregrind,nsbm,True Norwegian Black Metal,true black metal,national socialist black metal,Rock Against Communism,Loli Metal,noise,Skinhead,harsh noise,Japanoise,atmospheric black metal,Suicidal Black Metal,depressive black metal,DSBM,SKRAM,raw black metal,hatecore,Post-Black Metal,real screamo,brutal deathcore,nazi,skramz,Orthodox Black Metal,brutal black metal,blackgaze,UnBlack Metal,antifa,slamming guttural brutal death metal,french screamo,Blackwave,idol metal,thrash metal,Nu Metal,Better than Metallica,cute,Asian,crossover,female vocalist,symphonic metal,Avant-garde Metal,girl group,kawaii,Girl Groups,girlband,LastfmSC,baby metal,cute metal,babymetal,j-idol,alternative,heavy,grindcore,dubstep,dance,Avant-Garde,screamo,2011,female vocal,Extreme Metal,10s,2010s,jrock
Siobhán Donaghy	Female	Person	GB	alternative,singer-songwriter,electronic,trip-hop,dream pop,pop,female vocalists,british,indie pop,experimental,trip hop,Siobhan Donaghy,acoustic,underrated,different,electronica,indie,england,Electronic Pop,00s,alternative pop,english,rock,alternative rock,folk,UK,electro,easy listening,london,xxx,ethereal,emotional,female vocalist,female singers,mistagged,disbanded,Sugababes,not dance,RS2
Marilyn Manson	Male	Person	US	industrial,industrial metal,metal,rock,alternative,seen live,alternative rock,hard rock,industrial rock,alternative metal,Shock Rock,Gothic,american,marilyn manson,Gothic Metal,heavy metal,glam rock,Gothic Rock,90s,Nu Metal,male vocalists,goth,electronic,USA,dark,manson,pop,emo,punk,hardcore,00s,favorites,glam,NOT INDUSTRIAL,goth rock
Barenaked Ladies		Group	CA	rock,Canadian,alternative,alternative rock,pop,seen live,90s,indie,Barenaked Ladies,pop rock,canada,fun,indie rock,favorites,male vocalists,funny,geek rock,quirky,BNL,folk,comedy,classic rock,00s,Favourites,80s,soft rock,singer-songwriter,acoustic,Nerd Rock,punk,indie pop,chillout,hard rock,Favorite,Pop-Rock,toronto,witty,Soundtrack,male,emo,Favorite Artists,folk rock,alternative pop,electronica,Progressive rock,Awesome,Adult Alternative,post-grunge,90s Rock,humorous,jazz,chill,Mellow,ontario
Weezer		Group	US	rock,alternative,alternative rock,indie,indie rock,seen live,emo,power pop,punk,90s,weezer,american,geek rock,pop,pop punk,punk rock,pop rock,Nerd Rock,California,indie pop,favorites,USA,classic rock,Grunge,hard rock,los angeles,00s,metal,college rock,Awesome,male vocalists,fun,powerpop,geek,Favorite,hardcore,britpop,Love,Pop-Rock
Billie Holiday	Female	Person	US	Soundtrack,Classical,instrumental,composers,Star Wars,composer,score,Soundtracks,John Williams,american,ost,harry potter,orchestral,film score,contemporary classical,film music,movie score composers,classical guitar,guitar,movie soundtrack,film,genius,indiana jones,classic,seen live,movie score,USA
Jia Jia				
Doves		Group	GB	indie,indie rock,britpop,alternative,rock,seen live,british,alternative rock,Manchester,indie pop,doves,dream pop,UK,pop,00s,brit rock,electronic,england,chillout,ambient,post-rock,atmospheric,electronica,shoegaze,english,favorites,Progressive rock,Britrock,experimental,chill,new wave,90s,male vocalists,psychedelic,brit pop,singer-songwriter,post-punk,beautiful,Favourites,post-Britpop,punk,folk,pop rock,epic,Alt-country,space rock,metal,Love,Mellow,Brit
Young the Giant		Group	US	indie rock,indie,rock,american,seen live,California,alternative rock,alternative,young the giant,USA,purevolume,indie pop,United States,folk,Orange County,pop,pop rock,folk rock,male vocalists,irvine,All
Julian Casablancas	Male	Person	US	indie,indie rock,rock,singer-songwriter,seen live,sexy,alternative,new wave,american,alternative rock,synthpop,electronic,indie pop,male vocalists,new york,The Strokes,Garage Rock,00s,pop,julian casablancas,solo,USA,synth pop,Post-punk revival,sexy mother fucker,electropop,Love,post-punk,genius,sex,hot,experimental,Awesome,synthrock,voice crush,garage rock revival,want to see live,synth rock,SMOKING HOT,80s,dance,indietronica,synth,NYC,alternative dance,New York City,sett live,Coachella 2010
Symphony X		Group	US	Progressive metal,Power metal,symphonic metal,metal,seen live,Progressive,progressive power metal,heavy metal,Progressive rock,american,neo-classical metal,USA,rock,melodic metal,Symphony X,prog metal,prog,neoclassical metal,symphonic power metal
Studio Killers		Group	DK	electronic,electropop,seen live,pop,House,electronica,dance,finnish,british,synthpop,danish,virtual band,EDM,electro house,scandinavian,chillout,indie electronic,downtempo,electro,dance-pop,indietronica,groove,feel good,Progressive House,deep house,male vocalists,dj,Favourites,gorillaz,10s,european,funky house,look into,All,furry,nu-disco,Scene,gay music,teemu brunila,happy dance,checklist,nu-bluz,electronic-lounge,the crash,Nu-Bluz Funky Grooves in the E-Lounge,electrogivno,kinda scandinavian idk,international band
Kylie Minogue	Female	Person	AU	pop,dance,female vocalists,australian,electronic,Disco,80s,Kylie Minogue,seen live,female,90s,sexy,00s,electropop,kylie,electronica,diva,australia,female vocalist,dance-pop,rock,House,synthpop,dance pop,electro,gay,Aussie,Europop,alternative,queen of pop,Love,eurodance,legend,Gay Icon,beautiful,indie,Guilty Pleasures
Perfume		Group	KR	electronic,j-pop,japanese,techno,JPop,female vocalists,electropop,pop,dance,perfume,electronica,cute,techno pop,electro,electro-pop,japan,techno-pop,idol,yasutaka nakata,technopop,00s,House,shibuya-kei,female,lolipop,female vocals,synthpop,picopop,girl group,kawaii,girlband,seen live,catchy,Electro Pop,Asian,Japanese pop,hiroshima,Disco,Awesome,female vocalist,Girl Groups,Japanese music,group,moe,trio,electronic-pop,sweet,:3,neo shibuya-kei,nakata yasutaka,cutest voice,dance-pop,upbeat,dance pop,<3,cute music,kashiyuka,j-techno,Jmusic,pico pico,japanese funk
Japanese Breakfast				
RADWIMPS		Group	JP	J-rock,japanese,rock,alternative,j-pop,radwimps,indie,male vocalists,jrock,alternative rock,pop,emo,punk,JPop,Asian,japanese rock,J-Punk,Japanese music,J-Indie,indie rock,funk,japan,male vocalist,rap,pop rock,Love,ska,band,Pop-Rock,Japanese Indie,Rad,pop punk,00s,japanese alternative rock,best of japan,male,catchy,soft rock,songwriter,russian,hiphop,Progressive,Pop-punk,Lyric,emocore,Funk Rock,underappreciated,J-music,J-Emo,guitarpop,my favorite,want to hear,asian rock,valkyriex powerr,valkyreiex power,unforgettable songs from when i was a teenager,voll emo ey,Rhetoric,melocore,musical research center: artists that i should listen to,j-prog,haruka,harukaex,harukaex s2i,valkyriex power,jentzjapan,redhalo to do list,the only thing that is better than toast,mixturerap,4-piece band,HarukaEX S2,cronowish power,valkyriex loves,young times,JentzJRock,jentzjpop,BakaHirata favorites,valkyeriex loves,Scryed Edward Tracks Power,suavesfabio power,valkyriex love,harukaexS2,valkyeriex power,emi music japan,Time to dream,alternative jrock,aobouzu,new that i like
Erik Santos	Male	Person	PH	OPM,pop,Filipino,Pinoy Music,erik santos,male vocalists,nina simone,philippines,All,pinoy,please fuck me,guys I would fuck,Pinoy Artist,Erik,kulang ako kung wala ka
